POINTID,v,u,lon,lat,dir,vel
13216,-0.32677301025,0.65775500488,-3.76165377162,43.49447852440,116.42164251100,0.73445370629
13217,-0.32982901001,0.66479199219,-3.76114870608,43.49447852440,116.39121996400,0.74211560334
13218,-0.33665399170,0.67719702148,-3.76064364053,43.49447852440,116.43671775000,0.75626167167
13219,-0.34643399048,0.69359600830,-3.76013857499,43.49447852440,116.54442730300,0.77530118824
13220,-0.35590701294,0.70959197998,-3.75963350944,43.49447852440,116.64021359500,0.79384543830
13221,-0.36225000000,0.72107397461,-3.75912844390,43.49447852440,116.67728013000,0.80695274915
13222,-0.36493399048,0.72689697266,-3.75862337835,43.49447852440,116.66208807400,0.81336094464
13223,-0.36483801269,0.72801501465,-3.75811831281,43.49447852440,116.62075628600,0.81431728280
13224,-0.36301901245,0.72572302246,-3.75761324726,43.49447852440,116.57843627700,0.81145345445
13225,-0.36007000732,0.72095001221,-3.75710818172,43.49447852440,116.54273348600,0.80586557829
13226,-0.35612701416,0.71431701660,-3.75660311617,43.49447852440,116.50225951000,0.79816993831
13227,-0.35104901123,0.70626202393,-3.75609805062,43.49447852440,116.43320333000,0.78869604711
13228,-0.34462298584,0.69712402344,-3.75559298508,43.49447852440,116.30890148900,0.77765474757
13229,-0.33684201050,0.68715197754,-3.75508791953,43.49447852440,116.11752586000,0.76527144222
13230,-0.32791799927,0.67655102539,-3.75458285399,43.49447852440,115.86245434600,0.75183209841
13231,-0.31798999023,0.66565502930,-3.75407778844,43.49447852440,115.53767497300,0.73770878531
13232,-0.30648699951,0.65486401367,-3.75357272290,43.49447852440,115.08375187200,0.72303606914
13233,-0.29329901123,0.64420697021,-3.75306765735,43.49447852440,114.48252999700,0.70783255821
13234,-0.28079598999,0.63311602783,-3.75256259181,43.49447852440,113.92132909400,0.69259099958
13235,-0.26942401123,0.62059100342,-3.75205752626,43.49447852440,113.47098889800,0.67655191327
13236,-0.25649798584,0.60626000977,-3.75155246072,43.49447852440,112.93570104000,0.65828748749
13237,-0.23816400147,0.59117102051,-3.75104739517,43.49447852440,111.94623926800,0.63734234685
13238,-0.21596699524,0.57610302734,-3.75054232962,43.49447852440,110.55305897800,0.61525315208
13239,-0.20263400269,0.55917498779,-3.75003726408,43.49447852440,109.92276083500,0.59475810715
13240,-0.19244299316,0.53683599853,-3.74953219853,43.49447852440,109.72479053800,0.57028694088
13241,-0.18241499329,0.51160699463,-3.74902713299,43.49447852440,109.62707689400,0.54315462506
13242,-0.17424899292,0.49236700439,-3.74852206744,43.49447852440,109.49213265200,0.52229108603
